sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
81,32,4.848484848484849,PheTmaTmaTmaTmaTmaTmaTmaOlamTmaPheTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaPheOlamTmaTmaOlamMepTmaTmaMepOlamTmaTmaTmaTmaTmaOlamTmaPheTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaOlamTmaTmaPheTmaTmaTmaPhePheTmaMep,[0.72217087 0.03001319 0.11311506 0.13470088]
82,32,4.848484848484849,TmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaOlamTmaTmaTmaTmaPheTmaPheTmaPheTmaTmaOlamTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaOlamPheTmaTmaTmaOlamTmaTmaTmaOlamTmaTmaTmaOlamTmaTmaTmaTmaTma,[0.78849009 0.08019661 0.1313133 ]
83,32,4.848484848484849,TmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaMepTmaPheTmaOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheOlamOlamOlamTmaTmaTmaTmaTmaPheOlamPheTmaOlamPheOlamPheTmaTmaTmaPheTmaMepTmaTma,[0.71329339 0.01976283 0.11172457 0.15521921]
84,32,4.848484848484849,TmaPheTmaTmaTmaOlamTmaTmaTmaTmaMepTmaTmaTmaTmaOlamOlamPhePheTmaTmaTmaMepOlamOlamTmaMepMepMepTmaMepTmaPheTmaTmaOlamTmaPheTmaTmaTmaTmaPheTmaTmaOlamTmaTmaTmaTmaTmaOlamTmaMepTmaOlamTmaTmaTmaTmaTmaTmaTmaTmaOlamTmaTmaOlamTmaTma,[0.63695787 0.06713852 0.05915098 0.23675262]
85,32,4.848484848484849,TmaPheOlamTmaTmaTmaTmaTmaPheTmaTmaPheTmaOlamTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheOlamTmaTmaTmaTmaTmaOlamTmaTmaTmaMepTmaTmaOlamTmaMepTmaTmaPheTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.76504781 0.01999694 0.10277098 0.11218427]
86,32,4.848484848484849,TmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheOlamTmaTmaTmaTmaOlamTmaMepTmaTmaTmaTmaPheTmaOlamPhePheTmaOlamTmaPheTmaTmaTmaTmaTmaTmaMepTmaTmaTmaPheTmaTmaMepTmaPheTmaPheTmaPheTmaTmaTmaTmaTma,[0.7539578  0.03012908 0.10322895 0.11268418]
87,32,4.848484848484849,PheTmaTmaTmaTmaTmaTmaTmaOlamPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaOlamMepTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaMepPheTmaTmaMepTmaMepTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaOlamTmaPheTma,[0.79597447 0.04084005 0.09445081 0.06873467]
88,32,4.848484848484849,TmaPheTmaTmaPhePheTmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaPhePheTmaTmaMepTmaMepTmaTmaTmaTmaTmaTmaPheTmaTmaOlamPhePheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPheMepMepTmaMepMepTmaTmaTmaTmaTmaOlamTmaTmaTmaTmaTmaPhePheTmaTmaPhe,[0.72369903 0.06399297 0.16444065 0.04786735]
89,32,4.848484848484849,TmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaOlamMepTmaPheTmaTmaTmaMepPheTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaMepTmaTmaTmaTmaPheMepPheOlamOlamTmaPheTmaTmaTmaTmaTmaOlamTmaMepTmaTmaPheTmaTmaTmaPheOlamTma,[0.7198825  0.05088109 0.11505779 0.11417862]
90,32,4.848484848484849,OlamOlamMepTmaTmaTmaPheTmaPhePhePheTmaTmaOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaOlamOlamTmaTmaTmaPheMepTmaTmaTmaTmaTmaMepTmaTmaTmaOlamMepTmaTmaTmaTmaPheTmaPheTmaTmaOlamTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTma,[0.70230012 0.0397107  0.10204329 0.15594589]
91,32,4.848484848484849,PheTmaTmaTmaPheTmaTmaTmaTmaOlamOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaOlamOlamTmaTmaTmaTmaTmaTmaOlamTmaTmaPheOlamOlamTmaMepPheOlamOlamOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheOlamTmaTmaPheTmaPheTmaOlamPheTmaTmaTmaTma,[0.66179917 0.00935516 0.07692685 0.25191883]
92,32,4.848484848484849,TmaTmaTmaTmaTmaPhePheTmaMepTmaPheTmaTmaPheTmaPheTmaTmaPheTmaTmaTmaOlamPheTmaTmaPheTmaOlamTmaTmaTmaPheOlamTmaPheTmaOlamTmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaMep,[0.72827602 0.02058974 0.15872634 0.09240791]
93,32,4.848484848484849,OlamOlamTmaTmaPheTmaTmaOlamOlamTmaTmaOlamPheTmaTmaTmaTmaTmaMepPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaOlamTmaTmaTmaPheTmaPheTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.75769449 0.00971899 0.07991865 0.15266787]
94,32,4.848484848484849,TmaTmaTmaTmaTmaTmaTmaTmaOlamTmaTmaTmaTmaTmaTmaTmaTmaOlamTmaPheTmaTmaTmaPhePheTmaTmaTmaOlamPheTmaTmaMepTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaPheMepTmaTmaTmaOlamPheTmaTmaTmaTmaTmaTmaOlamPheTmaTmaPheTmaTma,[0.74235113 0.02016462 0.12435929 0.11312496]
95,32,4.848484848484849,PheTmaTmaTmaTmaTmaMepTmaPheTmaTmaTmaTmaTmaTmaOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMepTmaPhePheTmaTmaMepPheTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaPheTmaTmaTmaPheOlamTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaPheTmaTmaTma,[0.78263497 0.03127505 0.13930191 0.04678807]
96,32,4.848484848484849,TmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPheMepTmaTmaTmaTmaTmaTmaOlamTmaTmaMepTmaOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaOlamTmaPheTmaTmaOlamOlamTmaTmaTmaTmaTmaTmaTma,[0.82017172 0.01958969 0.050339   0.10989958]
97,32,4.848484848484849,OlamTmaPheTmaTmaOlamMepTmaTmaTmaTmaPheOlamTmaTmaTmaTmaTmaTmaTmaTmaTmaOlamTmaTmaTmaTmaTmaTmaTmaPhePheMepTmaTmaTmaTmaTmaTmaOlamTmaTmaTmaOlamPhePheTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMep,[0.74486012 0.02976552 0.091785   0.13358936]
98,32,4.848484848484849,TmaTmaTmaTmaTmaOlamTmaPheTmaTmaPheTmaTmaMepMepMepTmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaMepTmaOlamPheTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaMepTmaTmaTmaPheOlamTmaTmaTmaOlam,[0.76414648 0.0712512  0.07323676 0.09136556]
99,32,4.848484848484849,MepTmaTmaTmaTmaTmaPheTmaTmaOlamTmaTmaTmaPheTmaTmaPhePheOlamTmaTmaTmaTmaTmaTmaPheTmaOlamTmaTmaTmaTmaTmaTmaOlamMepTmaTmaPheTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaOlamTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaOlamTmaTmaMep,[0.73356249 0.02988884 0.10240585 0.13414282]
100,32,4.848484848484849,TmaPheTmaTmaTmaPheTmaOlamTmaTmaTmaTmaTmaMepPheTmaTmaPheTmaTmaMepTmaTmaTmaOlamTmaTmaTmaTmaOlamPheTmaMepTmaTmaTmaOlamOlamPheTmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaOlamTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheMepOlamTma,[0.69081939 0.03987532 0.11271294 0.15659236]
1,33,2.735042735042735,TmaDoDoDoTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoTma,[0.7291392 0.2708608]
2,33,2.735042735042735,TmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTma,[0.82241901 0.17758099]
3,33,2.735042735042735,DoTmaDoDoTmaDoTmaTmaTmaDoTmaTmaTmaTmaDoDoDoTmaDoDoDoDoTmaTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaDoTmaTmaDoTmaTmaTmaDoDoTmaTmaTmaTmaTmaDoDoTmaTmaDoDoDoTmaTma,[0.57896945 0.42103055]
4,33,2.735042735042735,DoTmaDoTmaTmaTmaTmaTmaTmaDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoDoTmaDo,[0.7291392 0.2708608]
5,33,2.735042735042735,TmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTma,[0.8067014 0.1932986]
6,33,2.735042735042735,TmaDoDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoDoTmaTmaTmaDoTmaDoDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTma,[0.79105277 0.20894723]
7,33,2.735042735042735,TmaTmaTmaDoTmaDoDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoDoTmaTmaTmaDoDoTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaDoDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaDoTmaDoDoDoTmaTma,[0.68340662 0.31659338]
8,33,2.735042735042735,DoTmaTmaTmaDoDoTmaTmaTmaDoTmaTmaTmaDoDoDoTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaDoDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTma,[0.69858477 0.30141523]
9,33,2.735042735042735,TmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTma,[0.79105277 0.20894723]
10,33,2.735042735042735,TmaDoTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaTmaDoTmaTmaDoDoDoTmaDoDoDoTmaDoDoTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaDoDoDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaDoTmaTmaDoDoTmaTmaTmaTmaTma,[0.60848959 0.39151041]
11,33,2.735042735042735,DoTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaDoDoDoDoTmaTmaDoTmaDoDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoDoTmaTmaDoTmaDoTmaTmaDoDoTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaDoTmaTmaTmaTmaTmaTma,[0.65324632 0.34675368]
12,33,2.735042735042735,DoTmaDoTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaDoTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaTma,[0.74451635 0.25548365]
13,33,2.735042735042735,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoTmaDoDoTmaTma,[0.79105277 0.20894723]
14,33,2.735042735042735,TmaDoTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTma,[0.8699904 0.1300096]
15,33,2.735042735042735,TmaTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoDoDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaDo,[0.71382882 0.28617118]
16,33,2.735042735042735,DoTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaTmaTmaTmaDoTmaDoDoTmaTmaTma,[0.7291392 0.2708608]
17,33,2.735042735042735,TmaDoTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaDoTmaDoTma,[0.8067014 0.1932986]
18,33,2.735042735042735,DoTmaTmaDoDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaDoTmaDoTmaDoTmaTmaTmaTmaDoTmaDoDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaDo,[0.69858477 0.30141523]
19,33,2.735042735042735,DoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoDoTmaTmaTmaTma,[0.7291392 0.2708608]
20,33,2.735042735042735,TmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaDoDoTmaTmaDoDoTmaTmaTmaTmaDo,[0.74451635 0.25548365]
21,33,2.735042735042735,TmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTma,[0.83820607 0.16179393]
22,33,2.735042735042735,TmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoDoTmaDoDoTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaDoTmaDoTmaTmaDoTmaTmaTmaDoTmaDoDoTmaTmaTmaTmaTmaDoTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDo,[0.71382882 0.28617118]
23,33,2.735042735042735,TmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoTmaDoDoTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTma,[0.77547269 0.22452731]
24,33,2.735042735042735,DoTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaDoDoTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDo,[0.7291392 0.2708608]
25,33,2.735042735042735,TmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaDoDoTmaDoDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoDo,[0.7291392 0.2708608]
26,33,2.735042735042735,TmaTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaTmaTmaTma,[0.74451635 0.25548365]
27,33,2.735042735042735,TmaDoDoTmaTmaDoDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoDoTmaTmaTmaDoDoTmaTmaDoTmaDoTmaDoTmaTmaDoTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDo,[0.69858477 0.30141523]
28,33,2.735042735042735,DoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaDoTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.77547269 0.22452731]
29,33,2.735042735042735,TmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaDoDoTmaTmaTmaTmaDoTmaDoTmaDoTmaTma,[0.77547269 0.22452731]
30,33,2.735042735042735,TmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.85406305 0.14593695]
31,33,2.735042735042735,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaTmaDoTmaTmaTmaTmaDoTmaDoDoTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTma,[0.77547269 0.22452731]
32,33,2.735042735042735,DoTmaTmaTmaTmaTmaTmaDoTmaDoTmaDoDoTmaTmaTmaTmaTmaDoTmaDoTmaDoTmaDoTmaTmaDoDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoDo,[0.71382882 0.28617118]
33,33,2.735042735042735,DoTmaTmaTmaTmaTmaDoTmaTmaDoDoTmaTmaTmaTmaTmaTmaDoDoTmaDoDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.74451635 0.25548365]
34,33,2.735042735042735,TmaTmaDoTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoDoDoDoTmaTmaDoTmaDoDoTmaTmaTmaTmaTmaDoTmaTmaTmaTma,[0.71382882 0.28617118]
35,33,2.735042735042735,TmaDoTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaTmaDoDoTmaTmaTmaTmaDoTmaTmaTmaTmaDoDoTmaDoTmaTmaTmaTmaDoDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTma,[0.68340662 0.31659338]
36,33,2.735042735042735,TmaDoTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaDoDoTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaDoTmaTmaTmaTma,[0.77547269 0.22452731]
37,33,2.735042735042735,TmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaDoDoDoTmaTmaTmaTmaDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoDoTmaDoTmaDoDoDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTma,[0.69858477 0.30141523]
38,33,2.735042735042735,TmaDoTmaTmaDoTmaTmaTmaTmaDoTmaDoDoTmaTmaTmaTmaDoDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDo,[0.71382882 0.28617118]
39,33,2.735042735042735,DoTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoDoTmaTmaTmaDoTmaTmaDoTmaTmaDoTmaDoDoTma,[0.68340662 0.31659338]
40,33,2.735042735042735,TmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaDoTmaDoDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaDoDoTmaDoTmaTmaDoTmaDoDoTmaTmaTmaTmaTmaTmaTmaTma,[0.74451635 0.25548365]
41,33,2.735042735042735,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoTmaDoTmaTmaDoTmaDoDoTmaDoTmaTmaDoDoTmaDoDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaDoTmaDo,[0.68340662 0.31659338]
42,33,2.735042735042735,TmaTmaTmaDoTmaDoTmaTmaDoDoTmaTmaDoTmaTmaDoTmaTmaTmaTmaDoDoTmaDoTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaDoTma,[0.7291392 0.2708608]
